bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
1,14000,49207,70525,DebtCon,Office,3,3,3,205.97,2,51,
1,7000,18000,46520,HomeImp,Office,17,0,1,183.1,0,23,
1,10000,19225.53,35500,HomeImp,Office,5,0,2,186,1,10,
1,25000,46451,89600,DebtCon,Office,10,1,2,95.37,2,15,
1,18900,17800,40798,DebtCon,Office,6,2,0,167.47,2,16,
1,8500,30077,42770,DebtCon,Office,0.25,0,0,89.27,0,10,
1,11500,21096,38952,DebtCon,Office,13,0,0,129.7,0,5,
1,11300,56602,71500,DebtCon,Office,11,2,1,52.8,12,20,
1,15000,47000,73900,DebtCon,Office,2,1,5,73.1,1,16,
1,13100,22422,34800,HomeImp,Office,2.6,2,0,93.3,1,3,
1,19300,109000,135000,DebtCon,Office,3,0,0,98.43,13,14,
1,19000,93050,118000,DebtCon,Office,1,0,0,40.57,0,10,
1,7000,46000,66660,DebtCon,Office,1,0,1,138.23,0,9,
1,7500,59000,72000,HomeImp,Office,5,0,3,295.87,0,19,
1,25000,105750,141000,HomeImp,Office,15,1,2,305.37,2,14,
1,17000,74910,112375,DebtCon,Office,41,0,0,95.2,3,28,
1,30200,36000,73500,DebtCon,Office,14,0,1,202.97,0,33,
1,9200,70715,85000,DebtCon,Office,26,0,0,143.07,2,23,
1,25000,122000,151200,DebtCon,Office,1,1,6,262.33,3,30,
1,2000,20627,29800,HomeImp,Office,11,0,1,122.53,1,9,
1,47000,159500,230000,DebtCon,Office,3,0,0,,0,0,
1,40400,83786,131000,DebtCon,Office,34,,13,210.6,3,36,
1,16000,70000,87400,DebtCon,Office,18,,3,145.87,3,18,
1,17200,62108,,DebtCon,Office,21,0,0,174.4,1,21,34.539
1,16800,69284,,DebtCon,Office,21,0,0,190.69,1,20,35.894
1,30100,92249,,HomeImp,Office,2,1,0,180.68,0,21,31.089
1,38000,24447,,DebtCon,Office,3,0,4,134.9,2,25,
1,26500,82859,,HomeImp,Office,0.4,2,0,177.5,0,22,
1,15000,61265,,DebtCon,Office,22,0,0,186.67,1,21,
1,25000,70150,,DebtCon,Office,4,2,,104.53,0,7,
1,23500,,143168,DebtCon,Office,10,,,,,,35.734
1,22400,,139654,DebtCon,Office,10,,,,,,35.236
1,30000,,50000,HomeImp,Office,4,0,1,118.67,1,15,
1,15000,,54869,DebtCon,Office,8,,,,,,
1,6000,,,HomeImp,Office,13,,2,122.77,,23,
1,17600,76043,95605,DebtCon,Other,3,2,1,85.04,6,30,47.84
1,44400,67272,130818,HomeImp,Other,9,0,0,112.59,0,12,43.681
1,8700,57141,70244,HomeImp,Other,8,0,0,106.86,0,19,31.891
1,26800,18459,53907,DebtCon,Other,0,0,0,200.42,0,6,71.512
1,15700,53478,68885,DebtCon,Other,5,0,0,83.7,5,17,40.35
1,8900,64343,84013,DebtCon,Other,4,0,0,39.22,0,12,35.788
1,14900,55480,76464,HomeImp,Other,15,0,1,122.09,5,20,43.063
1,13900,77699,92587,DebtCon,Other,13,0,2,134.63,0,36,39.196
1,20500,106839,144460,DebtCon,Other,13,1,1,107.67,4,49,39.687
1,8100,28523,39816,DebtCon,Other,5,0,0,130.64,0,16,37.394
1,6900,57257,63752,DebtCon,Other,10,2,0,138.23,0,22,38.372
1,15300,49421,67343,DebtCon,Other,4,0,0,57.93,6,22,42.93
1,16500,43223,46925,DebtCon,Other,10,0,0,178,4,20,40.206
1,5900,25972,41856,DebtCon,Other,2,0,2,157.96,3,27,40.628
1,16500,48833,68872,DebtCon,Other,1,0,0,60.39,0,12,22.46
1,5500,40584,46645,HomeImp,Other,4,0,1,136.32,0,13,34.495
1,10300,70147,122124,HomeImp,Other,1,0,0,58.9,0,7,57.995
1,25900,21852,57518,HomeImp,Other,2,0,0,80.17,2,11,31.984
1,8000,92487,113947,DebtCon,Other,8,0,3,151.82,0,19,26.458
1,10000,34350,54146,DebtCon,Other,3,0,0,144.42,0,18,31.539
1,16700,77083,103540,DebtCon,Other,17,0,0,170.81,,10,37.226
1,4900,25597,23031,HomeImp,Other,5,0,0,101.75,0,8,33.243
1,9300,38115,60493,DebtCon,Other,14,0,0,91.93,0,18,29.634
1,21700,24984,92297,DebtCon,Other,26,0,6,238.37,1,20,16.397
1,12000,76345,89036,HomeImp,Other,8,0,0,91.97,1,19,50.173
1,2900,7750,67996,HomeImp,Other,16,3,0,122.2,2,8,36.211
1,16100,61712,82649,DebtCon,Other,12,0,0,94.65,0,9,27.549
1,1800,28502,43034,HomeImp,Other,11,0,0,88.77,0,8,36.885
1,12400,45604,65501,DebtCon,Other,9,0,1,70.34,1,24,35.212
1,20500,25984,95541,DebtCon,Other,28,1,5,248.4,0,21,17.806
1,13400,131524,148356,DebtCon,Other,4,1,0,110.74,2,29,48.34
1,28500,108293,135317,DebtCon,Other,5,0,0,219.62,4,43,31.21
1,8000,49685,81020,HomeImp,Other,2,0,3,129.36,0,15,47.001
1,6100,62751,95617,HomeImp,Other,1,0,0,138.65,1,13,31.757
1,25900,42105,73249,DebtCon,Other,2,0,0,109.21,3,22,31.809
1,24900,62191,83694,HomeImp,Other,3,0,0,55.94,0,14,62.111
1,23200,14511,81579,DebtCon,Other,7,0,3,272.94,0,23,47.121
1,12200,53242,70400,DebtCon,Other,14,0,0,169.93,0,18,34.629
1,8800,32169,37533,DebtCon,Other,3,0,0,74.45,3,19,25.342
1,17400,79623,113658,DebtCon,Other,0,0,2,212.13,2,25,35.107
1,9000,31896,46195,HomeImp,Other,25,0,2,122.39,3,16,36.682
1,6700,27510,42495,DebtCon,Other,2,0,2,171.53,3,27,41.429
1,22700,94601,99755,DebtCon,Other,3,0,0,129.56,0,16,37.969
1,15100,45351,65481,DebtCon,Other,4,0,0,91.72,9,18,39.07
1,8100,19772,39431,DebtCon,Other,0,0,1,82.34,1,12,20.342
1,5200,40564,39527,HomeImp,Other,0,0,0,157.77,1,13,72.67
1,14700,51829,69136,DebtCon,Other,14,0,0,169.99,0,18,35.635
1,25400,107343,192642,DebtCon,Other,1,0,10,192.67,1,14,35.76
1,27700,85285,116468,DebtCon,Other,9,0,0,312.81,0,36,35.968
1,17100,32134,69131,DebtCon,Other,3,0,0,209.2,0,6,38.633
1,12000,48189,53969,DebtCon,Other,5,0,0,276.38,0,18,65.495
1,5000,46696,85202,HomeImp,Other,2,1,2,148.34,0,14,46.49
1,11700,54085,68239,HomeImp,Other,2,1,2,8.06,3,15,32.013
1,18700,70562,91223,DebtCon,Other,27,0,2,112.71,4,35,64.272
1,44000,55604,101916,DebtCon,Other,3,0,1,194.23,2,37,43.339
1,21400,104657,147364,DebtCon,Other,7,2,0,149.25,2,20,46.305
1,9900,23767,39293,DebtCon,Other,5,1,0,145.77,0,9,24.605
1,11200,56877,65125,HomeImp,Other,6,2,0,12.18,0,1,33.241
1,12400,50573,84008,DebtCon,Other,15,1,0,76.04,0,7,41.028
1,26000,43314,71303,DebtCon,Other,8,0,7,246.32,3,23,43.215
1,16800,16204,27781,HomeImp,Other,1,10,0,190.58,0,9,27.147
1,18600,23850,61808,HomeImp,Other,12,0,0,46.95,0,8,40.853
1,15300,78375,108175,HomeImp,Other,6,1,0,82.1,0,20,22.503
1,25700,32613,63065,DebtCon,Other,0,0,0,218.49,0,22,41.21
1,9100,17218,36721,DebtCon,Other,8,0,1,115.75,3,5,37.479
1,12300,24552,48278,DebtCon,Other,0,0,0,171.08,0,16,29.3
1,1700,30548,40320,HomeImp,Other,9,0,0,101.47,1,8,37.114
1,25600,50910,87358,DebtCon,Other,19,2,0,104.41,0,27,42.677
1,3900,29896,45960,HomeImp,Other,11,0,0,146.12,0,14,24.479
1,8000,32100,36739,HomeImp,Other,4,0,0,79.46,2,8,31.277
1,18400,116228,148722,DebtCon,Other,1,0,0,159.17,2,25,38.08
1,9500,54612,68759,HomeImp,Other,9,0,0,89.1,0,19,31.354
1,11700,63914,93707,DebtCon,Other,7,3,0,162.58,2,51,69.481
1,13900,51653,85578,DebtCon,Other,13,0,0,90.27,0,7,41.693
1,16200,46115,61917,HomeImp,Other,2,0,0,259.36,0,47,43.717
1,27000,79218,115721,DebtCon,Other,9,0,0,280.34,0,35,33.228
1,14500,38986,49970,HomeImp,Other,1,8,1,220.92,0,17,47.915
1,7500,32070,36811,DebtCon,Other,1,1,0,228.04,0,6,30.162
1,19300,96454,157809,DebtCon,Other,3,0,0,1168.23,0,0,40.206
1,7900,67222,75189,HomeImp,Other,4,0,0,95.68,0,23,36.98
1,8400,37256,45956,DebtCon,Other,1,0,0,214.44,1,6,31.245
1,23500,52457,77436,DebtCon,Other,16,0,0,,0,0,33.569
1,19400,86219,126904,HomeImp,Other,0,0,0,,0,0,34.481
1,15200,96341,118734,DebtCon,Other,1,1,,90.73,1,26,39.14
1,13200,65372,81426,DebtCon,Other,4,,1,102.62,3,29,38.934
1,53800,82324,154409,DebtCon,Other,10,,1,157.48,0,34,41.659
1,25500,25828,44166,DebtCon,Other,,0,1,187.86,,17,39.428
1,18200,55406,78682,DebtCon,Other,,0,0,122.72,0,39,33.694
1,9900,37609,120186,DebtCon,Other,,0,0,176.37,3,30,53.179
1,18400,43188,68876,DebtCon,Other,,0,0,199,6,25,41.006
1,3200,27200,40834,HomeImp,Other,,0,0,298.13,0,7,35.554
1,10200,48670,90444,HomeImp,Other,,1,1,89.36,,7,39.151
1,5300,26908,36078,HomeImp,Other,,0,0,302.36,0,8,39.197
1,7200,43705,50000,DebtCon,Other,9,0,2,235.37,6,16,
1,20000,11000,75000,DebtCon,Other,7,1,3,267.83,1,23,
1,11000,45000,63775,DebtCon,Other,14,0,0,173.17,0,18,
1,7000,142251,157250,HomeImp,Other,5,0,0,87.83,4,21,
1,8300,82000,111000,DebtCon,Other,6,2,2,214.1,2,12,
1,10000,34900,48000,HomeImp,Other,3,0,0,288.17,1,3,
1,11700,51600,72399,HomeImp,Other,15,0,1,125.36,4,20,
1,3200,54000,64850,HomeImp,Other,1,0,0,121.87,3,21,
1,11600,57200,72500,DebtCon,Other,5,0,0,34.47,4,15,
1,15000,71269,97500,DebtCon,Other,9,0,0,118.17,1,19,
1,6000,24600,30500,HomeImp,Other,4.5,0,1,116.1,8,34,
1,4000,29562,37200,DebtCon,Other,6,0,0,92.13,1,26,
1,13000,41193,58000,DebtCon,Other,18,3,2,66.93,4,7,
1,11900,52814,72000,DebtCon,Other,12,0,0,123.6,0,20,
1,10000,16288,48600,DebtCon,Other,24,0,0,268.83,1,16,
1,1300,70053,68400,HomeImp,Other,7,0,2,121.83,0,14,
1,24000,18655,48800,HomeImp,Other,3,0,0,65.97,3,12,
1,18000,39005,60000,DebtCon,Other,10,2,0,112.63,5,5,
1,7000,64300,119500,HomeImp,Other,1,1,0,54.83,0,8,
1,7000,66000,86300,DebtCon,Other,3,1,1,242.43,0,8,
1,15000,38000,73200,DebtCon,Other,6,0,0,171.3,0,17,
1,26500,14000,45000,DebtCon,Other,0,0,0,195.23,1,7,
1,6500,48000,61000,DebtCon,Other,1,1,0,97.3,6,38,
1,12900,46266,62000,DebtCon,Other,7,0,0,77.13,5,18,
1,17000,87600,110000,DebtCon,Other,0.4,6,0,180.57,2,46,
1,2300,37626,46200,HomeImp,Other,3,0,1,122.27,1,14,
1,8000,47306,68350,HomeImp,Other,9,0,0,82.63,0,20,
1,27500,97601,136546,DebtCon,Other,9,0,0,80.5,5,39,
1,25000,11300,154340,DebtCon,Other,19,1,5,119.67,1,21,
1,24400,69873,101484,DebtCon,Other,15,0,6,225.75,0,29,
1,3000,119826,193500,HomeImp,Other,8,0,0,130.03,0,27,
1,8800,2800,18361,HomeImp,Other,2,3,1,107.77,4,3,
1,20000,104000,139900,DebtCon,Other,15,1,1,95.37,4,49,
1,7500,63500,86125,HomeImp,Other,5,0,0,136.1,0,8,
1,15000,54294,85460,DebtCon,Other,18,0,3,118.67,1,23,
1,25000,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,
1,15000,45000,68250,DebtCon,Other,7,0,1,55.97,0,4,
1,17500,76100,98500,DebtCon,Other,5,10,1,59.83,5,16,
1,27000,124000,162000,DebtCon,Other,0.8,0,2,166.37,1,34,
1,4000,58000,69440,HomeImp,Other,3.5,0,1,168.67,0,18,
1,10500,41500,56247,DebtCon,Other,8,0,1,70.03,2,24,
1,10800,75000,87400,HomeImp,Other,7,1,0,101.47,2,19,
1,7700,14589,33100,DebtCon,Other,3,0,7,122.07,0,22,
1,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,
1,40000,120000,159000,DebtCon,Other,0,0,1,314.5,6,52,
1,25000,26743,57000,DebtCon,Other,2,0,0,90.6,3,19,
1,6500,65000,80400,DebtCon,Other,15,0,0,224.87,0,13,
1,3500,23200,38666,HomeImp,Other,11,0,0,162.37,0,14,
1,23500,54816,87000,DebtCon,Other,3.5,0,1,223.2,0,17,
1,13000,34000,65000,HomeImp,Other,4.5,0,1,148.5,2,24,
1,8500,48961,73550,HomeImp,Other,11,6,1,145.1,4,11,
1,17000,36420,54375,DebtCon,Other,1,1,0,77.7,1,18,
1,3000,20000,29750,DebtCon,Other,2,0,0,187.07,0,12,
1,7000,83000,97635,HomeImp,Other,5.6,3,0,141,0,10,
1,24800,37200,67000,DebtCon,Other,10,1,8,242.47,4,23,
1,16000,20000,60000,HomeImp,Other,11,0,0,51.03,0,9,
1,6000,65000,94355,,Other,26,1,3,69.3,1,34,
1,56800,95321,169000,DebtCon,Other,3,0,0,239.43,4,38,
1,15000,4734,55500,HomeImp,Other,24,2,0,14.6,1,1,
1,9700,55986,73000,DebtCon,Other,2.5,0,1,207.17,2,29,
1,25000,160000,220000,DebtCon,Other,7,0,6,228.07,2,35,
1,15000,73500,105000,DebtCon,Other,1,0,2,205.93,2,25,
1,4000,55000,59000,DebtCon,Other,12,2,0,146.1,0,22,
1,16800,87300,155500,DebtCon,Other,3,0,0,1154.63,0,0,
1,2100,71000,83850,HomeImp,Other,8,0,1,123,0,16,
1,12000,36000,51900,DebtCon,Other,0.1,0,0,247.5,1,10,
1,11000,49000,68000,HomeImp,Other,2,2,3,9.1,3,15,
1,8000,47823,63000,DebtCon,Other,5,0,0,53.67,2,18,
1,21200,70000,101250,DebtCon,Other,1,1,0,43.6,7,49,
1,4900,44000,59745,HomeImp,Other,10,0,0,81.5,3,13,
1,7500,60000,87830,HomeImp,Other,5,0,0,153.27,2,16,
1,7500,33600,50125,DebtCon,Other,2,0,0,146.93,0,18,
1,7500,35945,49750,HomeImp,Other,3,0,0,122.07,0,23,
1,1800,48649,57037,HomeImp,Other,5,3,2,77.1,1,17,
1,76500,38206,90000,DebtCon,Other,12,0,0,134.9,0,26,
1,1100,25860,39025,HomeImp,Other,10.5,0,0,94.37,1,9,
1,17000,52700,78000,DebtCon,Other,2,0,0,62.9,0,10,
1,25000,90000,128000,DebtCon,Other,10,1,1,73.03,5,40,
1,10000,5200,53095,HomeImp,Other,5,3,3,234.33,3,17,
1,21900,108000,144940,DebtCon,Other,13,0,0,260.77,1,22,
1,61400,46126,83800,,Other,33,0,1,339.9,1,23,
1,7200,54600,65000,DebtCon,Other,14,2,1,98.43,11,9,
1,15000,34200,38900,DebtCon,Other,9.2,0,0,170.7,4,21,
1,8800,50000,68000,DebtCon,Other,19,0,0,108.9,0,16,
1,11000,66400,81500,DebtCon,Other,9.5,0,0,215.07,0,65,
1,18200,139000,171350,DebtCon,Other,0.1,0,1,102.5,7,18,
1,6000,32446,54904,HomeImp,Other,2,0,0,51.73,1,9,
1,19000,171106,200000,DebtCon,Other,9.8,3,0,153.17,0,26,
1,20900,55000,79900,HomeImp,Other,2.5,0,0,45.63,1,14,
1,12300,78000,101200,HomeImp,Other,0.4,0,0,145.07,1,19,
1,17500,110603,142000,DebtCon,Other,1,1,0,163.07,3,25,
1,16500,65900,87000,DebtCon,Other,26,0,3,109.57,5,35,
1,13200,65997,88000,DebtCon,Other,2,0,0,113.23,2,25,
1,12000,74427,96270,DebtCon,Other,18,0,1,169.73,2,40,
1,15000,79000,108000,HomeImp,Other,0.4,0,0,385.5,3,31,
1,22600,69675,92300,DebtCon,Other,16,0,6,240.43,0,30,
1,12100,22000,38750,DebtCon,Other,0.8,0,0,167.4,1,17,
1,24900,77000,115006,DebtCon,Other,10,0,0,293.23,0,36,
1,2300,28192,40150,HomeImp,Other,4.5,0,0,54.6,1,16,
1,7300,60890,75785,DebtCon,Other,6,0,1,45.97,0,13,
1,20000,16000,87300,DebtCon,Other,28,1,6,232.33,1,21,
1,10200,52310,74117,DebtCon,Other,13,0,3,118.7,2,23,
1,7000,18000,25000,DebtCon,Other,6.5,1,0,205.97,1,19,
1,5600,55160,86800,HomeImp,Other,3,1,1,148.13,1,14,
1,42000,65889,125000,HomeImp,Other,10,0,0,102.5,1,13,
1,26000,154000,190000,,Other,0,0,4,171.43,3,58,
1,12000,75373,102602,HomeImp,Other,6,2,0,99.37,0,21,
1,10400,51200,76125,DebtCon,Other,12,0,0,132.37,0,16,
1,10000,53297,74925,HomeImp,Other,14,0,1,88.53,2,15,
1,20000,116932,138072,HomeImp,Other,19,0,0,171.47,2,23,
1,8700,62600,77600,DebtCon,Other,0.5,1,0,351.03,3,13,
1,4000,7000,16020,HomeImp,Other,18,0,1,85.8,2,23,
1,16000,88238,117500,DebtCon,Other,4,0,3,176.47,5,34,
1,4100,58500,65000,HomeImp,Other,8,1,2,63.93,2,15,
1,6000,42000,58305,DebtCon,Other,19,0,0,90,2,13,
1,7500,42721,67000,DebtCon,Other,15,1,3,126.77,2,23,
1,25000,98500,130000,DebtCon,Other,5,0,1,201.83,4,43,
1,27100,63844,101000,DebtCon,Other,8,1,1,128.8,0,22,
1,7500,18400,29375,DebtCon,Other,6,1,0,147.1,0,9,
1,5500,24700,35675,DebtCon,Other,1,0,3,153.93,3,27,
1,5000,34200,50830,HomeImp,Other,6,0,0,57,1,9,
1,16300,31800,63000,DebtCon,Other,12,1,5,124.9,1,14,
1,6200,42100,57385,DebtCon,Other,8.5,0,1,164.8,1,28,
1,41200,48400,99500,DebtCon,Other,3,1,1,203.8,2,38,
1,5500,21359,30000,DebtCon,Other,7,3,2,130.8,3,14,
1,12500,62000,102600,HomeImp,Other,10,2,6,226.43,4,42,
1,8000,21944,31352,DebtCon,Other,0,1,1,33.43,9,3,
1,12500,41000,64680,DebtCon,Other,2,0,0,70.9,3,30,
1,12500,41301,60000,DebtCon,Other,2,0,0,77.23,0,12,
1,7200,46000,67000,DebtCon,Other,24,0,0,142,1,14,
1,8000,61000,90450,HomeImp,Other,4,2,1,139.87,0,9,
1,23000,32000,55000,DebtCon,Other,0.4,0,0,211.03,0,23,
1,9000,43881,56000,DebtCon,Other,5,0,3,73.03,3,28,
1,10000,28000,73250,HomeImp,Other,2,0,0,28.97,4,12,
1,12600,48983,65000,DebtCon,Other,5,1,0,58.7,7,23,
1,15000,6124,35000,HomeImp,Other,1.5,1,0,91.27,0,5,
1,5100,9900,30451,HomeImp,Other,11,0,0,21.2,0,2,
1,15200,58000,77000,DebtCon,Other,0.9,1,0,127.87,3,26,
1,4000,41700,76725,HomeImp,Other,0.5,0,3,136.13,0,15,
1,9700,73085,92000,DebtCon,Other,8,0,3,173.5,0,34,
1,3000,7000,20300,HomeImp,Other,3,0,0,50.8,5,9,
1,15000,98000,132790,DebtCon,Other,1.5,0,3,107.67,1,21,
1,13600,30200,43600,HomeImp,Other,0,8,1,230.3,0,18,
1,10000,48300,74600,,Other,14,0,1,179.1,2,31,
1,19000,15100,23200,HomeImp,Other,3.2,1,1,64.9,3,21,
1,9000,31170,50725,DebtCon,Other,16,0,0,93.07,0,18,
1,11000,49000,66922,DebtCon,Other,11,0,2,91,3,32,
1,15900,43830,59530,DebtCon,Other,4.6,1,0,148.13,1,27,
1,29400,48800,86000,DebtCon,Other,5,1,0,52.77,2,21,
1,5000,28000,36810,DebtCon,Other,2,1,0,222.2,1,6,
1,10000,48840,58740,HomeImp,Other,15,2,2,194.8,0,39,
1,15500,38900,60500,DebtCon,Other,8,7,4,95.9,2,53,
1,38000,106000,160000,DebtCon,Other,24,0,6,240.47,0,33,
1,49500,9000,55000,DebtCon,Other,3,0,0,,0,0,
1,22100,57000,83000,DebtCon,Other,7,0,0,,0,0,
1,15700,83761,125860,HomeImp,Other,1,0,0,,0,0,
1,8200,47700,60000,DebtCon,Other,0.1,0,0,,0,0,
1,14600,67997,87000,DebtCon,Other,11,1,,93.33,3,23,
1,50000,80286,145000,DebtCon,Other,12,,1,178.77,0,35,
1,10100,60200,74000,DebtCon,Other,4,,4,128.87,5,24,
1,10000,62000,80000,DebtCon,Other,5,,1,97.4,4,30,
1,10000,76700,97800,DebtCon,Other,25,,10,205.23,3,26,
1,7500,50000,80000,HomeImp,Other,9,,5,299.57,2,18,
1,36000,124000,176000,DebtCon,Other,21,,,257.7,5,35,
1,11000,41000,63450,HomeImp,Other,2.9,,,,,,
1,15500,48100,67000,DebtCon,Other,15,,,,,,
1,7300,60971.32,77375,DebtCon,Other,2,,,,,,
1,47800,47354,119244,DebtCon,Other,,0,1,128.05,0,21,
1,46300,39800,41600,DebtCon,Other,,0,0,111.6,1,3,
1,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,
1,4000,5700,18000,DebtCon,Other,,0,0,12.2,0,17,
1,16400,48700,72500,DebtCon,Other,,0,1,127.3,1,39,
1,10000,13161,37700,DebtCon,Other,,3,0,79.1,2,9,
1,8000,36000,115800,DebtCon,Other,,0,0,168.23,3,30,
1,24000,19500,38000,DebtCon,Other,,0,1,198.9,,17,
1,2200,24280,34687,HomeImp,Other,,0,1,300.87,0,8,
1,26200,51599,87148,DebtCon,Other,,0,0,129.93,2,19,
1,15000,37624,60562,DebtCon,Other,,0,1,186.87,7,26,
1,45900,52720,115224,DebtCon,Other,,0,1,126.12,0,21,
1,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,
1,14700,94672,,,Other,14,0,1,67.04,0,11,40.317
1,11900,63833,,DebtCon,Other,3,,,,,,40.933
1,40000,53543,,DebtCon,Other,3.5,1,8,159.3,2,39,
1,14000,85200,,HomeImp,Other,8,1,0,188.67,4,17,
1,15300,96700,,HomeImp,Other,5,0,1,225.17,0,24,
1,20800,70758,,DebtCon,Other,0,4,2,107.53,3,19,
1,13000,36223,,DebtCon,Other,9,1,0,132.87,0,14,
1,25000,86000,,DebtCon,Other,14,1,0,144.03,2,40,
1,25000,110048,,DebtCon,Other,1,0,1,126.4,2,24,
1,24200,10286,,DebtCon,Other,24.5,0,1,216.13,4,32,
1,14000,46400,,DebtCon,Other,18,0,1,145.07,1,14,
1,6500,13600,,HomeImp,Other,14,2,5,115.37,1,16,
1,8000,4500,,DebtCon,Other,1,3,2,102.43,6,15,
1,49500,247500,,,Other,0,0,4,160.33,2,25,
1,25000,68000,,DebtCon,Other,8,,1,134.77,3,33,
1,4500,57000,,HomeImp,Other,5,,,222.6,1,13,
1,17900,,31953,HomeImp,Other,10,0,1,74.43,1,2,29.976
1,15800,,58995,HomeImp,Other,1,2,3,194.99,1,45,52.203
1,7200,,76723,HomeImp,Other,10,0,0,70.19,0,11,41.251
1,4100,,19132,HomeImp,Other,0,0,0,100.77,0,19,33.841
1,16100,,30695,HomeImp,Other,11,0,1,64.34,2,2,29.233
1,39300,,62158,DebtCon,Other,0,0,0,238.87,1,14,1.029
1,7800,,11702,HomeImp,Other,0,0,0,44.63,2,7,21.272
1,6700,,81239,HomeImp,Other,19,,,,,,40.895
1,7000,,96783,HomeImp,Other,20,,,,,,40.73
1,12000,,33879,DebtCon,Other,,1,0,121.38,0,4,39.695
1,43300,,45924,DebtCon,Other,,1,1,207.3,0,17,33.679
1,10900,,16365,HomeImp,Other,,0,0,59.55,1,2,24.196
1,6000,,43683,HomeImp,Other,,,,,,,21.935
1,72300,,85000,DebtCon,Other,1,0,0,117.17,9,23,
1,39500,,50000,DebtCon,Other,7,0,0,51.77,0,14,
1,4000,,80609,HomeImp,Other,1.5,0,2,126.53,3,12,
1,3000,,8800,HomeImp,Other,2,0,1,77.77,0,3,
1,27700,,65635,HomeImp,Other,18,0,3,221.1,1,28,
1,15000,,26100,DebtCon,Other,1.6,0,1,105.47,17,20,
1,40000,,850000,HomeImp,Other,17,0,0,186.67,1,24,
1,3000,,14100,HomeImp,Other,1,0,0,104.2,0,19,
1,5200,,9500,DebtCon,Other,1,0,1,81.1,1,2,
1,15000,,50000,HomeImp,Other,0,3,4,206.97,1,45,
1,15000,,27500,HomeImp,Other,11,1,1,62.3,2,3,
1,8600,,25000,HomeImp,Other,0,6,0,64.87,2,27,
1,7500,,40150,HomeImp,Other,5,0,0,,1,0,
1,5000,,94119,HomeImp,Other,19,,,,,,
1,21000,,55000,DebtCon,Other,7,,,,,,
1,5000,,74500,HomeImp,Other,19,,,,,,
1,10500,,18600,HomeImp,Other,24,,,,,,
1,14000,,28992,HomeImp,Other,,0,0,342.07,2,14,
1,5900,,33100,HomeImp,Other,,0,0,238.6,1,2,
1,20000,,115750,HomeImp,Other,,0,2,132.53,0,10,
1,5000,,52000,HomeImp,Other,,0,1,285.33,0,6,
1,9100,,11550,HomeImp,Other,,0,0,51.93,1,3,
1,2400,,17180,HomeImp,Other,,0,0,14.57,3,4,
1,5500,,43132,HomeImp,Other,,,,,,,
1,14000,,,HomeImp,Other,17,0,7,184.61,0,12,18.194
1,25000,,,DebtCon,Other,22,0,2,203.2,0,23,
1,12000,,,HomeImp,Other,19,0,8,195.83,0,13,
1,7500,,,HomeImp,Other,21,,,158.9,1,21,
1,7500,,,HomeImp,Other,20,,,157.33,0,20,
1,11300,,,HomeImp,Other,,,,,,,
1,14100,52302,63589,HomeImp,ProfEx,6,0,0,130.34,4,8,34.793
1,23200,129355,171709,DebtCon,ProfEx,0,0,0,328.51,0,30,40.048
1,42000,9999,50681,HomeImp,ProfEx,3,0,0,326.07,5,15,12.387
1,18800,67666,167619,HomeImp,ProfEx,14,0,0,135.95,1,11,47.591
1,28300,104686,136033,HomeImp,ProfEx,13,0,2,291.17,1,27,5.763
1,18900,61429,84990,DebtCon,ProfEx,8,3,1,166.18,2,64,40.437
1,30200,80951,116160,DebtCon,ProfEx,19,4,0,130.36,0,58,50.353
1,12700,30428,47387,DebtCon,ProfEx,2,0,0,164.49,0,36,38.874
1,5700,74172,79846,DebtCon,ProfEx,0,0,0,157.01,0,28,47.415
1,12600,72854,86209,,ProfEx,2,0,0,118.07,0,14,36.051
1,18200,95091,113294,DebtCon,ProfEx,15,0,3,188.5,0,36,78.654
1,65500,205156,290239,DebtCon,ProfEx,2,0,0,98.81,1,21,144.189
1,28600,126189,167157,DebtCon,ProfEx,19,0,2,239.23,0,26,31.013
1,38700,119847,162365,HomeImp,ProfEx,13,0,0,149.8,0,39,47.915
1,12500,69117,101503,HomeImp,ProfEx,13,0,7,145.95,0,36,36.76
1,6500,183860,208910,DebtCon,ProfEx,4,6,0,86.45,6,29,69.801
1,21200,69212,106273,DebtCon,ProfEx,12,0,1,97.23,0,22,18.115
1,39000,399412,511164,DebtCon,ProfEx,5,0,0,181.96,0,21,43.73
1,18600,51936,75278,DebtCon,ProfEx,3,0,0,199.8,0,21,36.996
1,23000,72638,109183,DebtCon,ProfEx,2,0,0,177.61,2,22,48.278
1,32000,33148,69965,DebtCon,ProfEx,13,2,4,112.51,3,27,36.022
1,27700,97834,132396,HomeImp,ProfEx,18,0,2,303.95,2,26,6.887
1,26800,138216,170052,DebtCon,ProfEx,10,0,0,199.74,1,29,76.421
1,22800,129697,167475,DebtCon,ProfEx,5,0,1,202.6,1,18,22.044
1,9300,84900,105798,DebtCon,ProfEx,2,0,0,41.81,1,3,26.957
1,20300,63803,89079,DebtCon,ProfEx,21,0,4,323.81,4,28,45.876
